Time,Dev1/ai0,Average
43:30.4,0.001261292,0.00179083
43:30.4,0.001905498,
43:30.4,0.001583395,
43:30.4,0.002227601,
43:30.4,0.001905498,
43:30.4,0.001905498,
43:30.4,0.001583395,
43:30.4,0.001905498,
43:30.4,0.001261292,
43:30.4,-2.71E-05,
43:30.5,0.001583395,
43:30.5,0.002227601,
43:30.5,0.002227601,
43:30.5,0.00544863,
43:30.5,0.002227601,
43:30.5,0.001261292,
43:30.5,0.001905498,
43:30.5,0.001905498,
43:30.5,0.001261292,
43:30.5,0.001261292,
43:30.6,0.00093919,
43:30.6,0.001261292,
43:30.6,0.001905498,
43:30.6,0.001583395,
43:30.6,0.001905498,
43:30.6,0.002871807,
43:30.6,0.001583395,
43:30.6,0.002871807,
43:30.6,0.002549704,
43:30.6,0.000617087,
43:30.7,0.001905498,
43:30.7,0.002227601,
43:30.7,0.002871807,
43:30.7,0.001905498,
43:30.7,0.002871807,
43:30.7,0.002227601,
43:30.7,0.00093919,
43:30.7,0.001261292,
43:30.7,0.001905498,
43:30.7,0.001905498,
43:30.8,0.002227601,
43:30.8,0.002227601,
43:30.8,0.002227601,
43:30.8,0.002227601,
43:30.8,0.001583395,
43:30.8,0.001583395,
43:30.8,0.001905498,
43:30.8,0.001261292,
43:30.8,0.00093919,
43:30.8,0.001905498,
43:30.9,0.002227601,
43:30.9,0.002549704,
43:30.9,0.00093919,
43:30.9,0.001583395,
43:30.9,0.001261292,
43:30.9,0.001261292,
43:30.9,0.001583395,
43:30.9,0.001261292,
43:30.9,0.001261292,
43:30.9,0.001583395,
43:31.0,0.001261292,
43:31.0,0.001583395,
43:31.0,0.001905498,
43:31.0,0.001583395,
43:31.0,0.001583395,
43:31.0,0.001905498,
43:31.0,0.002871807,
43:31.0,0.002227601,
43:31.0,0.001905498,
43:31.0,0.002227601,
43:31.1,0.001583395,
43:31.1,0.001583395,
43:31.1,0.001583395,
43:31.1,0.001583395,
43:31.1,0.00319391,
43:31.1,0.002227601,
43:31.1,0.001905498,
43:31.1,0.002549704,
43:31.1,0.002549704,
43:31.1,0.001583395,
43:31.2,0.001261292,
43:31.2,0.002549704,
43:31.2,0.001261292,
43:31.2,0.001905498,
43:31.2,0.001261292,
43:31.2,0.001261292,
43:31.2,0.001905498,
43:31.2,0.000294984,
43:31.2,0.001261292,
43:31.2,0.001905498,
43:31.3,0.001905498,
43:31.3,0.001583395,
43:31.3,0.001261292,
43:31.3,0.002227601,
43:31.3,0.001583395,
43:31.3,0.002871807,
43:31.3,0.001583395,
43:31.3,0.001583395,
43:31.3,0.002549704,
43:31.3,0.001261292,
43:31.4,0.001583395,
43:31.4,0.001905498,
43:31.4,0.00093919,
43:31.4,0.001905498,
43:31.4,0.002227601,
43:31.4,0.001905498,
43:31.4,0.001583395,
43:31.4,-2.71E-05,
43:31.4,0.001905498,
43:31.4,0.001905498,
43:31.5,0.00093919,
43:31.5,0.000617087,
43:31.5,0.001583395,
43:31.5,0.001905498,
43:31.5,0.002549704,
43:31.5,0.001261292,
43:31.5,0.00093919,
43:31.5,0.001583395,
43:31.5,0.001905498,
43:31.5,0.002227601,
43:31.6,0.002227601,
43:31.6,0.002549704,
43:31.6,0.002871807,
43:31.6,0.002549704,
43:31.6,0.001261292,
43:31.6,0.001261292,
43:31.6,0.001905498,
43:31.6,0.001905498,
43:31.6,0.002549704,
43:31.6,0.001905498,
43:31.7,0.001905498,
43:31.7,0.001583395,
43:31.7,0.001905498,
43:31.7,0.001261292,
43:31.7,0.000617087,
43:31.7,0.001261292,
43:31.7,0.001905498,
43:31.7,0.001583395,
43:31.7,0.002227601,
43:31.7,0.001261292,
43:31.8,0.004160219,
43:31.8,0.001583395,
43:31.8,0.001905498,
43:31.8,0.002549704,
43:31.8,0.002549704,
43:31.8,0.001905498,
43:31.8,0.001583395,
43:31.8,0.00093919,
43:31.8,0.001905498,
43:31.8,0.00093919,
43:31.9,0.002549704,
43:31.9,0.001905498,
43:31.9,0.002227601,
43:31.9,0.00093919,
43:31.9,0.002871807,
43:31.9,0.002549704,
43:31.9,0.001261292,
43:31.9,0.00319391,
43:31.9,0.001905498,
43:31.9,0.002549704,
43:32.0,0.001261292,
43:32.0,0.002549704,
43:32.0,0.001905498,
43:32.0,0.001261292,
43:32.0,0.001261292,
43:32.0,0.001261292,
43:32.0,0.001583395,
43:32.0,0.001905498,
43:32.0,0.001261292,
43:32.0,0.002549704,
43:32.1,0.001905498,
43:32.1,0.001905498,
43:32.1,0.001583395,
43:32.1,0.001583395,
43:32.1,0.000617087,
43:32.1,0.001905498,
43:32.1,0.002227601,
43:32.1,0.00319391,
43:32.1,0.001583395,
43:32.1,0.001905498,
43:32.2,0.001261292,
43:32.2,0.000617087,
43:32.2,0.001261292,
43:32.2,0.001905498,
43:32.2,0.001261292,
43:32.2,0.001905498,
43:32.2,0.002227601,
43:32.2,0.002227601,
43:32.2,0.001905498,
43:32.2,0.001261292,
43:32.3,0.001583395,
43:32.3,0.001583395,
43:32.3,0.002227601,
43:32.3,0.001905498,
43:32.3,0.001905498,
43:32.3,0.001905498,
43:32.3,0.002871807,
43:32.3,0.001261292,
43:32.3,0.00093919,
43:32.3,0.001905498,
43:32.4,0.001261292,
43:32.4,0.001261292,
43:32.4,0.001905498,
43:32.4,0.001583395,
43:32.4,0.001905498,
43:32.4,0.001905498,
43:32.4,0.001905498,
43:32.4,0.000617087,
43:32.4,0.001905498,
43:32.4,0.001905498,
43:32.5,0.002871807,
43:32.5,0.002549704,
43:32.5,0.001905498,
43:32.5,0.001905498,
43:32.5,0.002227601,
43:32.5,0.001905498,
43:32.5,0.002871807,
43:32.5,0.001261292,
43:32.5,0.001583395,
43:32.5,0.002227601,
43:32.6,0.001261292,
43:32.6,0.002871807,
43:32.6,0.001261292,
43:32.6,0.001583395,
43:32.6,0.002871807,
43:32.6,0.001261292,
43:32.6,0.001905498,
43:32.6,0.001583395,
43:32.6,0.00093919,
43:32.6,0.001583395,
43:32.7,0.001583395,
43:32.7,0.00319391,
43:32.7,0.001261292,
43:32.7,0.000617087,
43:32.7,0.001261292,
43:32.7,0.001905498,
43:32.7,0.001583395,
43:32.7,0.001905498,
43:32.7,-2.71E-05,
43:32.7,0.001905498,
43:32.8,0.002227601,
43:32.8,0.001905498,
43:32.8,0.002549704,
43:32.8,0.001905498,
43:32.8,0.001583395,
43:32.8,0.001583395,
43:32.8,0.000294984,
43:32.8,0.000617087,
43:32.8,0.001261292,
43:32.8,0.00093919,
43:32.9,0.002871807,
43:32.9,0.001583395,
43:32.9,0.002227601,
43:32.9,0.002227601,
43:32.9,0.002227601,
43:32.9,0.002227601,
43:32.9,0.001905498,
43:32.9,0.002549704,
43:32.9,0.001905498,
43:32.9,0.000617087,
43:33.0,0.001583395,
43:33.0,0.00093919,
43:33.0,0.001905498,
43:33.0,0.001905498,
43:33.0,0.001261292,
43:33.0,0.001583395,
43:33.0,0.001905498,
43:33.0,0.001583395,
43:33.0,0.002871807,
43:33.0,0.002227601,
43:33.1,0.001905498,
43:33.1,0.001583395,
43:33.1,0.001583395,
43:33.1,0.001261292,
43:33.1,0.001583395,
43:33.1,0.001261292,
43:33.1,0.00093919,
43:33.1,0.002549704,
43:33.1,0.002227601,
43:33.1,0.001583395,
43:33.2,0.002227601,
43:33.2,0.001583395,
43:33.2,0.001905498,
43:33.2,0.002227601,
43:33.2,0.002871807,
43:33.2,0.001905498,
43:33.2,0.002549704,
43:33.2,0.001905498,
43:33.2,0.002227601,
43:33.2,0.002549704,
43:33.3,0.001905498,
43:33.3,0.001583395,
43:33.3,0.001583395,
43:33.3,0.001583395,
43:33.3,0.00093919,
43:33.3,0.00319391,
43:33.3,0.000617087,
43:33.3,0.002227601,
43:33.3,0.002227601,
43:33.3,0.00093919,
43:33.4,0.001583395,
43:33.4,0.003516013,
43:33.4,0.003838116,
43:33.4,0.002549704,
43:33.4,0.00319391,
43:33.4,0.001261292,
43:33.4,0.001583395,
43:33.4,0.002549704,
43:33.4,0.002227601,
43:33.4,0.001905498,
43:33.5,0.002227601,
43:33.5,0.002227601,
43:33.5,0.000617087,
43:33.5,0.002549704,
43:33.5,0.002549704,
43:33.5,0.002871807,
43:33.5,0.002227601,
43:33.5,0.00093919,
43:33.5,0.001261292,
43:33.5,0.001583395,
43:33.6,0.001905498,
43:33.6,0.001905498,
43:33.6,0.001905498,
43:33.6,0.001583395,
43:33.6,0.001261292,
43:33.6,0.001261292,
43:33.6,0.001905498,
43:33.6,0.001905498,
43:33.6,0.001905498,
43:33.6,0.004160219,
43:33.7,0.002549704,
43:33.7,-2.71E-05,
43:33.7,0.001583395,
43:33.7,0.001583395,
43:33.7,-2.71E-05,
43:33.7,0.002227601,
43:33.7,0.002549704,
43:33.7,0.001261292,
43:33.7,0.001905498,
43:33.7,0.001905498,
43:33.8,0.00093919,
43:33.8,0.001261292,
43:33.8,0.001583395,
43:33.8,-0.000993428,
43:33.8,0.000294984,
43:33.8,0.001261292,
43:33.8,-0.003570251,
43:33.8,-0.00228184,
43:33.8,0.00093919,
43:33.8,0.001261292,
43:33.9,0.001905498,
43:33.9,0.002227601,
43:33.9,0.001261292,
43:33.9,0.002549704,
43:33.9,0.001905498,
43:33.9,0.001261292,
43:33.9,0.002549704,
43:33.9,0.002549704,
43:33.9,0.002227601,
43:33.9,0.001905498,
43:34.0,0.002549704,
43:34.0,0.00093919,
43:34.0,0.000617087,
43:34.0,0.002549704,
43:34.0,0.000294984,
43:34.0,0.001261292,
43:34.0,0.00093919,
43:34.0,0.002549704,
43:34.0,0.002549704,
43:34.0,0.001583395,
43:34.1,0.001261292,
43:34.1,0.001905498,
43:34.1,0.001583395,
43:34.1,0.003516013,
43:34.1,0.00319391,
43:34.1,0.00544863,
43:34.1,0.00093919,
43:34.1,0.001583395,
43:34.1,0.001905498,
43:34.1,0.00319391,
43:34.2,0.001261292,
43:34.2,0.001261292,
43:34.2,0.002227601,
43:34.2,0.00093919,
43:34.2,0.001583395,
43:34.2,0.001905498,
43:34.2,0.001905498,
43:34.2,0.001905498,
43:34.2,0.002871807,
43:34.2,0.000617087,
43:34.3,0.003516013,
43:34.3,-0.001315531,
43:34.3,0.00319391,
43:34.3,0.001905498,
43:34.3,0.002871807,
43:34.3,0.001583395,
43:34.3,0.000294984,
43:34.3,0.002871807,
43:34.3,0.000617087,
43:34.3,0.001905498,
43:34.4,0.001905498,
43:34.4,0.001261292,
43:34.4,0.002549704,
43:34.4,0.003838116,
43:34.4,0.00093919,
43:34.4,-2.71E-05,
43:34.4,0.002549704,
43:34.4,0.001261292,
43:34.4,0.003516013,
43:34.4,0.002227601,
43:34.5,0.001261292,
43:34.5,0.001905498,
43:34.5,0.002549704,
43:34.5,0.001905498,
43:34.5,0.001261292,
43:34.5,0.001261292,
43:34.5,0.003838116,
43:34.5,0.002227601,
43:34.5,0.001261292,
43:34.5,-2.71E-05,
43:34.6,-0.001315531,
43:34.6,0.003838116,
43:34.6,-2.71E-05,
43:34.6,0.00093919,
43:34.6,0.003516013,
43:34.6,0.002549704,
43:34.6,0.001261292,
43:34.6,0.002227601,
43:34.6,0.001583395,
43:34.6,0.000617087,
43:34.7,0.001583395,
43:34.7,0.002871807,
43:34.7,0.001583395,
43:34.7,-2.71E-05,
43:34.7,0.00319391,
43:34.7,0.000617087,
43:34.7,0.000617087,
43:34.7,0.003516013,
43:34.7,0.002871807,
43:34.7,0.001905498,
43:34.8,-2.71E-05,
43:34.8,0.00093919,
43:34.8,0.003838116,
43:34.8,0.001583395,
43:34.8,0.001261292,
43:34.8,0.001261292,
43:34.8,0.000617087,
43:34.8,0.002871807,
43:34.8,0.001905498,
43:34.8,0.001905498,
43:34.9,0.001261292,
43:34.9,0.002871807,
43:34.9,0.001261292,
43:34.9,0.005126528,
43:34.9,0.005770733,
43:34.9,0.003516013,
43:34.9,0.002871807,
43:34.9,0.00093919,
43:34.9,0.000617087,
43:34.9,0.000294984,
43:35.0,0.002871807,
43:35.0,0.00319391,
43:35.0,0.002227601,
43:35.0,0.002227601,
43:35.0,0.000617087,
43:35.0,0.00319391,
43:35.0,0.001583395,
43:35.0,-0.001315531,
43:35.0,-0.003248148,
43:35.0,0.003838116,
43:35.1,0.001905498,
43:35.1,0.00093919,
43:35.1,0.001583395,
43:35.1,0.001261292,
43:35.1,0.002227601,
43:35.1,0.00093919,
43:35.1,0.002871807,
43:35.1,0.002871807,
43:35.1,0.00093919,
43:35.1,0.000617087,
43:35.2,0.002227601,
43:35.2,0.001261292,
43:35.2,-0.000349222,
43:35.2,-0.000993428,
43:35.2,0.000617087,
43:35.2,0.000617087,
43:35.2,0.00544863,
43:35.2,0.002227601,
43:35.2,0.00319391,
43:35.2,0.002871807,
43:35.3,0.002549704,
43:35.3,-2.71E-05,
43:35.3,0.001905498,
43:35.3,0.00093919,
43:35.3,0.001905498,
43:35.3,0.000294984,
43:35.3,0.002549704,
43:35.3,0.002227601,
43:35.3,0.004160219,
43:35.3,0.006414939,
